,Column,Value,Count
6004,색상_a*,-9.25,1
6005,색상_a*,-9.28,1
6006,색상_a*,-9.19,1
6007,색상_a*,-9.135,1
6008,색상_a*,-8.97,1
6009,색상_a*,-9.615,1
6010,색상_a*,-9.485,1
6011,색상_a*,1.855,1
6012,색상_a*,1.89,1
6013,색상_a*,2.245,1
6014,색상_a*,4.243333333,1
6015,색상_a*,4.01,1
6016,색상_a*,3.855,1
6017,색상_a*,4.17,1
6018,색상_a*,4.045,1
6019,색상_a*,3.955,1
6020,색상_a*,3.95,1
6021,색상_a*,3.765,1
6022,색상_a*,-13.795,1
6023,색상_a*,-9.08,1
6024,색상_a*,-9.0,1
6025,색상_a*,-9.045,1
6026,색상_a*,16.095,1
6027,색상_a*,16.085,1
6028,색상_a*,16.1,1
6029,색상_a*,16.165,1
6030,색상_a*,16.67833333,1
6031,색상_a*,16.44,1
6032,색상_a*,16.265,1
6033,색상_a*,16.37,1
6034,색상_a*,16.385,1
6035,색상_a*,16.23,1
6036,색상_a*,60.0225,1
6037,색상_a*,60.285,1
6038,색상_a*,60.24,1
6039,색상_a*,59.345,1
6040,색상_a*,-9.065,1
6041,색상_a*,-9.07,1
6042,색상_a*,-9.035,1
6043,색상_a*,1.905,1
6044,색상_a*,22.575,1
6045,색상_a*,16.05,1
6046,색상_a*,15.93,1
6047,색상_a*,14.235,1
6048,색상_a*,14.165,1
6049,색상_a*,14.425,1
6050,색상_a*,14.96,1
6051,색상_a*,38.67833333,1
6052,색상_a*,15.82,1
6053,색상_a*,15.89,1
6054,색상_a*,15.855,1
6055,색상_a*,15.825,1
6056,색상_a*,22.7,1
6057,색상_a*,14.51,1
6058,색상_a*,14.205,1
6059,색상_a*,4.7475,1
6060,색상_a*,4.6775,1
6061,색상_a*,4.608,1
6062,색상_a*,28.308,1
6063,색상_a*,28.254,1
6064,색상_a*,28.1815,1
6065,색상_a*,-10.663,1
6066,색상_a*,-10.764,1
6067,색상_a*,-10.7815,1
6068,색상_a*,-8.62,1
6069,색상_a*,22.49,1
6070,색상_a*,22.715,1
6071,색상_a*,22.71,1
6072,색상_a*,23.06,1
6073,색상_a*,23.265,1
6074,색상_a*,23.01,1
6075,색상_a*,23.15,1
6076,색상_a*,23.235,1
6077,색상_a*,22.405,1
6078,색상_a*,22.64,1
6079,색상_a*,-8.58,1
6080,색상_a*,-8.6,1
6081,색상_a*,-13.88,1
6082,색상_a*,-7.775,1
6083,색상_a*,-7.83,1
6084,색상_a*,-7.765,1
6085,색상_a*,-8.705,1
6086,색상_a*,16.235,1
6087,색상_a*,15.965,1
6088,색상_a*,10.945,1
6089,색상_a*,8.9225,1
6090,색상_a*,8.54,1
6091,색상_a*,58.025,1
6092,색상_a*,58.25,1
6093,색상_a*,58.245,1
6094,색상_a*,8.7205,1
6095,색상_a*,9.0315,1
6096,색상_a*,8.9655,1
6097,색상_a*,8.9325,1
6098,색상_a*,8.935,1
6099,색상_a*,22.23,1
6100,색상_a*,8.995,1
6101,색상_a*,22.525,1
6102,색상_a*,22.51,1
6103,색상_a*,22.615,1
6104,색상_a*,22.63,1
6105,색상_a*,22.62,1
6106,색상_a*,16.66166667,1
6107,색상_a*,22.025,1
6108,색상_a*,8.31,1
6109,색상_a*,8.255,1
6110,색상_a*,8.38,1
6111,색상_a*,8.115,1
6112,색상_a*,3.9205,1
6113,색상_a*,3.8655,1
6114,색상_a*,3.8015,1
6115,색상_a*,15.1115,1
6116,색상_a*,15.029,1
6117,색상_a*,6.0415,1
6118,색상_a*,20.0855,1
6119,색상_a*,20.063,1
6120,색상_a*,6.833,1
6121,색상_a*,7.0475,1
6122,색상_a*,6.914,1
6123,색상_a*,21.854,1
6124,색상_a*,8.505,1
6125,색상_a*,8.45,1
6126,색상_a*,8.595,1
6127,색상_a*,8.55,1
6128,색상_a*,6.281666667,1
6129,색상_a*,22.05,1
6130,색상_a*,22.565,1
6131,색상_a*,16.46,1
6132,색상_a*,20.09,1
6133,색상_a*,8.2,1
6134,색상_a*,6.445,1
6135,색상_a*,8.375,1
6136,색상_a*,8.35,1
6137,색상_a*,8.385,1
6138,색상_a*,8.365,1
6139,색상_a*,20.0275,1
6140,색상_a*,20.0175,1
6141,색상_a*,20.0575,1
6142,색상_a*,8.9475,1
6143,색상_a*,20.275,1
6144,색상_a*,20.175,1
6145,색상_a*,61.7625,1
6146,색상_a*,62.285,1
6147,색상_a*,62.655,1
6148,색상_a*,62.01,1
6149,색상_a*,16.535,1
6150,색상_a*,16.39,1
6151,색상_a*,8.22,1
6152,색상_a*,8.4375,1
6153,색상_a*,8.21,1
6154,색상_a*,8.165,1
6155,색상_a*,7.308,1
6156,색상_a*,9.124,1
6157,색상_a*,9.0255,1
6158,색상_a*,9.0,1
6159,색상_a*,61.515,1
6160,색상_a*,62.04,1
6161,색상_a*,62.31,1
6162,색상_a*,61.94,1
6163,색상_a*,15.564,1
6164,색상_a*,21.849,1
6165,색상_a*,21.6425,1
6166,색상_a*,21.655,1
6167,색상_a*,21.7325,1
6168,색상_a*,8.465,1
6169,색상_a*,8.405,1
6170,색상_a*,8.415,1
6171,색상_a*,8.175,1
6172,색상_a*,-9.389,1
6173,색상_a*,-9.3405,1
6174,색상_a*,19.6175,1
6175,색상_a*,48.955,1
6176,색상_a*,48.855,1
6177,색상_a*,48.775,1
6178,색상_a*,48.76,1
6179,색상_a*,40.365,1
6180,색상_a*,49.915,1
6181,색상_a*,49.63,1
6182,색상_a*,49.6,1
6183,색상_a*,49.125,1
6184,색상_a*,48.675,1
6185,색상_a*,6.905,1
6186,색상_a*,48.725,1
6187,색상_a*,48.87,1
6188,색상_a*,6.5905,1
6189,색상_a*,6.9415,1
6190,색상_a*,6.8755,1
6191,색상_a*,6.85625,1
6192,색상_a*,6.815,1
6193,색상_a*,6.8825,1
6194,색상_a*,48.755,1
6195,색상_a*,48.695,1
6196,색상_a*,48.57,1
6197,색상_a*,-17.39,1
6198,색상_a*,58.82,1
6199,색상_a*,58.735,1
6200,색상_a*,58.81,1
6201,색상_a*,59.02,1
6202,색상_a*,-15.775,1
6203,색상_a*,-15.725,1
6204,색상_a*,-15.755,1
6205,색상_a*,-13.12333333,1
6206,색상_a*,-15.825,1
6207,색상_a*,-15.995,1
6208,색상_a*,-15.95,1
6209,색상_a*,-15.975,1
6210,색상_a*,-15.835,1
6211,색상_a*,-15.77,1
6212,색상_a*,-17.28,1
6213,색상_a*,-16.3175,1
6214,색상_a*,-17.1865,1
6215,색상_a*,6.8675,1
6216,색상_a*,59.3965,1
6217,색상_a*,19.7015,1
6218,색상_a*,52.2455,1
6219,색상_a*,-14.915,1
6220,색상_a*,-14.77125,1
6221,색상_a*,-13.61333333,1
6222,색상_a*,-14.73,1
6223,색상_a*,-14.81,1
6224,색상_a*,-15.0475,1
6225,색상_a*,52.304,1
6226,색상_a*,52.7815,1
6227,색상_a*,52.7825,1
6228,색상_a*,59.38625,1
6229,색상_a*,52.845,1
6230,색상_a*,52.81,1
6231,색상_a*,52.785,1
6232,색상_a*,5.59,1
6233,색상_a*,5.695,1
6234,색상_a*,5.685,1
6235,색상_a*,5.34,1
6236,색상_a*,5.305,1
6237,색상_a*,-14.95,1
6238,색상_a*,-14.77,1
6239,색상_a*,-14.685,1
6240,색상_a*,-14.62,1
6241,색상_a*,59.355,1
6242,색상_a*,59.3575,1
6243,색상_a*,59.55,1
6244,색상_a*,20.6025,1
6245,색상_a*,21.44,1
6246,색상_a*,21.09,1
6247,색상_a*,21.54,1
6248,색상_a*,-17.5555,1
6249,색상_a*,-15.9075,1
6250,색상_a*,-15.789,1
6251,색상_a*,-16.33875,1
6252,색상_a*,-15.865,1
6253,색상_a*,-16.0975,1
6254,색상_a*,-16.15,1
6255,색상_a*,-15.88,1
6256,색상_a*,-14.715,1
6257,색상_a*,-14.665,1
6258,색상_a*,58.65625,1
6259,색상_a*,58.3325,1
6260,색상_a*,58.834,1
6261,색상_a*,-18.17,1
6262,색상_a*,-14.6515,1
6263,색상_a*,-14.6405,1
6264,색상_a*,-14.544,1
6265,색상_a*,-18.265,1
6266,색상_a*,-18.26,1
6267,색상_a*,-13.75,1
6268,색상_a*,-18.36,1
6269,색상_a*,-18.21,1
6270,색상_a*,-18.18,1
6271,색상_a*,53.475,1
6272,색상_a*,-18.14,1
6273,색상_a*,-18.145,1
6274,색상_a*,-18.29,1
6275,색상_a*,-18.27,1
6276,색상_a*,41.688,1
6277,색상_a*,41.7015,1
6278,색상_a*,41.394,1
6279,색상_a*,7.21,1
6280,색상_a*,50.4615,1
6281,색상_a*,50.759,1
6282,색상_a*,6.734,1
6283,색상_a*,6.783,1
6284,색상_a*,19.6225,1
6285,색상_a*,-15.1355,1
6286,색상_a*,-14.989,1
6287,색상_a*,5.98,1
6288,색상_a*,6.165,1
6289,색상_a*,6.2465,1
6290,색상_a*,44.0815,1
6291,색상_a*,43.755,1
6292,색상_a*,-13.3765,1
6293,색상_a*,-13.384,1
6294,색상_a*,-13.2165,1
6295,색상_a*,-16.7215,1
6296,색상_a*,-16.935,1
6297,색상_a*,34.709,1
6298,색상_a*,34.579,1
6299,색상_a*,34.3465,1
6300,색상_a*,6.644,1
6301,색상_a*,7.265,1
6302,색상_a*,7.315,1
6303,색상_a*,7.19,1
6304,색상_a*,57.02,1
6305,색상_a*,15.615,1
6306,색상_a*,15.8,1
6307,색상_a*,15.735,1
6308,색상_a*,-17.4675,1
6309,색상_a*,-18.0675,1
6310,색상_a*,-17.919,1
6311,색상_a*,-18.00625,1
6312,색상_a*,-18.085,1
6313,색상_a*,-18.08,1
6314,색상_a*,-18.175,1
6315,색상_a*,7.1875,1
6316,색상_a*,7.2315,1
6317,색상_a*,7.235,1
6318,색상_a*,7.145,1
6319,색상_a*,7.2575,1
6320,색상_a*,7.24,1
6321,색상_a*,7.23,1
6322,색상_a*,56.675,1
6323,색상_a*,10.24,1
6324,색상_a*,7.2,1
6325,색상_a*,57.075,1
6326,색상_a*,5.446666667,1
6327,색상_a*,6.885,1
6328,색상_a*,7.065,1
6329,색상_a*,6.96,1
6330,색상_a*,6.91,1
6331,색상_a*,7.025,1
6332,색상_a*,7.095,1
6333,색상_a*,7.28,1
6334,색상_a*,7.185,1
6335,색상_a*,56.69,1
6336,색상_a*,56.84,1
6337,색상_a*,56.83,1
6338,색상_a*,45.92833333,1
6339,색상_a*,57.445,1
6340,색상_a*,57.405,1
6341,색상_a*,57.42,1
6342,색상_a*,57.345,1
6343,색상_a*,10.75,1
6344,색상_a*,11.985,1
6345,색상_a*,27.21,1
6346,색상_a*,0.52,1
6347,색상_a*,-0.055,1
6348,색상_a*,0.255,1
6349,색상_a*,0.6575,1
6350,색상_a*,0.74,1
6351,색상_a*,0.885,1
6352,색상_a*,0.87,1
6353,색상_a*,0.465,1
6354,색상_a*,0.515,1
6355,색상_a*,0.56,1
6356,색상_a*,-1.695,1
6357,색상_a*,0.075,1
6358,색상_a*,0.545,1
6359,색상_a*,0.635,1
6360,색상_a*,0.33,1
6361,색상_a*,0.275,1
6362,색상_a*,0.125,1
6363,색상_a*,0.63,1
6364,색상_a*,-1.425,1
6365,색상_a*,-0.115,1
6366,색상_a*,-0.0175,1
6367,색상_a*,-0.0225,1
6368,색상_a*,-0.445,1
6369,색상_a*,0.365,1
6370,색상_a*,0.495,1
6371,색상_a*,0.3425,1
6372,색상_a*,0.575,1
6373,색상_a*,-0.25,1
6374,색상_a*,0.105,1
6375,색상_a*,0.155,1
6376,색상_a*,0.195,1
6377,색상_a*,-0.0675,1
6378,색상_a*,-0.085,1
6379,색상_a*,0.0375,1
6380,색상_a*,-0.005,1
6381,색상_a*,-1.7425,1
6382,색상_a*,-1.34,1
6383,색상_a*,-1.125,1
6384,색상_a*,-0.4725,1
6385,색상_a*,-0.4175,1
6386,색상_a*,-1.55,1
6387,색상_a*,-1.555,1
6388,색상_a*,-0.41,1
6389,색상_a*,11.61,1
6390,색상_a*,61.64,1
6391,색상_a*,61.725,1
6392,색상_a*,61.66,1
6393,색상_a*,59.195,1
6394,색상_a*,59.6575,1
6395,색상_a*,59.54,1
6396,색상_a*,10.76,1
6397,색상_a*,11.1425,1
6398,색상_a*,15.755,1
6399,색상_a*,-1.36,1
6400,색상_a*,16.645,1
6401,색상_a*,15.84,1
6402,색상_a*,16.18,1
6403,색상_a*,22.6675,1
6404,색상_a*,22.81,1
6405,색상_a*,22.835,1
6406,색상_a*,25.865,1
6407,색상_a*,26.3075,1
6408,색상_a*,61.14,1
6409,색상_a*,61.115,1
6410,색상_a*,61.6275,1
6411,색상_a*,57.33,1
6412,색상_a*,-1.29,1
6413,색상_a*,-0.95,1
6414,색상_a*,-10.4675,1
6415,색상_a*,-10.165,1
6416,색상_a*,-9.865,1
6417,색상_a*,-10.43,1
6418,색상_a*,-9.245,1
6419,색상_a*,-9.16,1
6420,색상_a*,-6.1225,1
6421,색상_a*,-5.9625,1
6422,색상_a*,-5.94,1
6423,색상_a*,-6.07,1
6424,색상_a*,-3.38,1
6425,색상_a*,-3.315,1
6426,색상_a*,-3.325,1
6427,색상_a*,-3.4,1
6428,색상_a*,57.4325,1
6429,색상_a*,0.6875,1
6430,색상_a*,0.315,1
6431,색상_a*,11.965,1
6432,색상_a*,6.57,1
6433,색상_a*,9.4425,1
6434,색상_a*,9.5825,1
6435,색상_a*,9.495,1
6436,색상_a*,9.735,1
6437,색상_a*,6.585,1
6438,색상_a*,6.525,1
6439,색상_a*,6.45,1
6440,색상_a*,6.615,1
6441,색상_a*,6.595,1
6442,색상_a*,6.12,1
6443,색상_a*,6.15,1
6444,색상_a*,6.04,1
6445,색상_a*,25.59,1
6446,색상_a*,24.8875,1
6447,색상_a*,24.53,1
6448,색상_a*,24.97,1
6449,색상_a*,30.845,1
6450,색상_a*,31.125,1
6451,색상_a*,9.37,1
6452,색상_a*,9.15,1
6453,색상_a*,9.0625,1
6454,색상_a*,9.455,1
6455,색상_a*,28.56,1
6456,색상_a*,27.705,1
6457,색상_a*,27.85,1
6458,색상_a*,9.105,1
6459,색상_a*,9.635,1
6460,색상_a*,9.0675,1
6461,색상_a*,9.2325,1
6462,색상_a*,9.215,1
6463,색상_a*,9.625,1
6464,색상_a*,8.965,1
6465,색상_a*,9.19,1
6466,색상_a*,8.925,1
6467,색상_a*,9.165,1
6468,색상_a*,9.585,1
6469,색상_a*,9.415,1
6470,색상_a*,9.2,1
6471,색상_a*,9.6025,1
6472,색상_a*,30.985,1
6473,색상_a*,31.02,1
6474,색상_a*,0.455,1
6475,색상_a*,38.455,1
6476,색상_a*,38.955,1
6477,색상_a*,38.765,1
6478,색상_a*,38.73,1
6479,색상_a*,38.6,1
6480,색상_a*,38.525,1
6481,색상_a*,38.075,1
6482,색상_a*,37.935,1
6483,색상_a*,38.495,1
6484,색상_a*,38.17,1
6485,색상_a*,30.95,1
6486,색상_a*,38.19,1
6487,색상_a*,38.175,1
6488,색상_a*,0.1075,1
6489,색상_a*,0.1225,1
6490,색상_a*,0.145,1
6491,색상_a*,-0.28,1
6492,색상_a*,0.69,1
6493,색상_a*,0.4325,1
6494,색상_a*,38.935,1
6495,색상_a*,30.235,1
6496,색상_a*,6.045,1
6497,색상_a*,38.47,1
6498,색상_a*,30.75,1
6499,색상_a*,30.72,1
6500,색상_a*,30.8325,1
6501,색상_a*,30.475,1
6502,색상_a*,30.525,1
6503,색상_a*,38.845,1
6504,색상_a*,31.03,1
6505,색상_a*,30.63,1
6506,색상_a*,30.34,1
6507,색상_a*,30.775,1
6508,색상_a*,36.02,1
6509,색상_a*,35.5025,1
6510,색상_a*,35.835,1
6511,색상_a*,35.675,1
6512,색상_a*,38.665,1
6513,색상_a*,38.565,1
6514,색상_a*,38.725,1
6515,색상_a*,26.76,1
6516,색상_a*,-7.855,1
6517,색상_a*,-7.99,1
6518,색상_a*,25.595,1
6519,색상_a*,14.975,1
6520,색상_a*,15.2625,1
6521,색상_a*,15.095,1
6522,색상_a*,15.14,1
6523,색상_a*,21.8375,1
6524,색상_a*,21.47,1
6525,색상_a*,21.225,1
6526,색상_a*,21.99,1
6527,색상_a*,25.43,1
6528,색상_a*,26.16,1
6529,색상_a*,25.665,1
6530,색상_a*,25.91,1
6531,색상_a*,25.54,1
6532,색상_a*,25.76,1
6533,색상_a*,-1.265,1
6534,색상_a*,13.835,1
6535,색상_a*,19.745,1
6536,색상_a*,24.76,1
6537,색상_a*,25.39,1
6538,색상_a*,14.095,1
6539,색상_a*,15.4075,1
6540,색상_a*,14.52,1
6541,색상_a*,52.105,1
6542,색상_a*,52.905,1
6543,색상_a*,-0.795,1
6544,색상_a*,-0.865,1
6545,색상_a*,-0.955,1
6546,색상_a*,-0.905,1
6547,색상_a*,-0.825,1
6548,색상_a*,10.2575,1
6549,색상_a*,9.8575,1
6550,색상_a*,9.63,1
6551,색상_a*,10.16,1
6552,색상_a*,14.785,1
6553,색상_a*,14.63,1
6554,색상_a*,14.74,1
6555,색상_a*,-1.09,1
6556,색상_a*,14.1,1
6557,색상_a*,15.25,1
6558,색상_a*,25.88,1
6559,색상_a*,25.5125,1
6560,색상_a*,-7.815,1
6561,색상_a*,2.695,1
6562,색상_a*,2.855,1
6563,색상_a*,2.86,1
6564,색상_a*,5.573333333,1
6565,색상_a*,2.53,1
6566,색상_a*,3.135,1
6567,색상_a*,2.875,1
6568,색상_a*,2.915,1
6569,색상_a*,2.67,1
6570,색상_a*,2.76,1
6571,색상_a*,25.97,1
6572,색상_a*,10.73,1
6573,색상_a*,10.86,1
6574,색상_a*,11.025,1
6575,색상_a*,10.345,1
6576,색상_a*,10.9,1
6577,색상_a*,13.97666667,1
6578,색상_a*,12.075,1
6579,색상_a*,12.53,1
6580,색상_a*,2.98,1
6581,색상_a*,2.83,1
6582,색상_a*,2.705,1
6583,색상_a*,-2.41,1
6584,색상_a*,25.77,1
6585,색상_a*,24.955,1
6586,색상_a*,25.615,1
6587,색상_a*,25.41,1
6588,색상_a*,25.375,1
6589,색상_a*,-9.5425,1
6590,색상_a*,-9.5,1
6591,색상_a*,-8.1075,1
6592,색상_a*,-8.05,1
6593,색상_a*,-8.34,1
6594,색상_a*,-4.9675,1
6595,색상_a*,-4.9375,1
6596,색상_a*,-4.84,1
6597,색상_a*,-5.2,1
6598,색상_a*,-2.2225,1
6599,색상_a*,-2.2825,1
6600,색상_a*,-2.135,1
6601,색상_a*,54.935,1
6602,색상_a*,53.705,1
6603,색상_a*,50.98,1
6604,색상_a*,-4.315,1
6605,색상_a*,-10.16,1
6606,색상_a*,-10.0975,1
6607,색상_a*,-10.31,1
6608,색상_a*,-10.51,1
6609,색상_a*,-6.815,1
6610,색상_a*,-6.8825,1
6611,색상_a*,-6.9,1
6612,색상_a*,-7.155,1
6613,색상_a*,-4.305,1
6614,색상_a*,52.76,1
6615,색상_a*,-8.255,1
6616,색상_a*,-4.5,1
6617,색상_a*,-4.165,1
6618,색상_a*,-4.115,1
6619,색상_a*,-4.1375,1
6620,색상_a*,-4.19,1
6621,색상_a*,-4.25,1
6622,색상_a*,-3.93,1
6623,색상_a*,-10.02,1
6624,색상_a*,-4.435,1
6625,색상_a*,-10.12,1
6626,색상_a*,-10.1775,1
6627,색상_a*,-8.2,1
6628,색상_a*,-8.575,1
6629,색상_a*,-7.945,1
6630,색상_a*,-7.58,1
6631,색상_a*,-11.4925,1
6632,색상_a*,-11.6725,1
6633,색상_a*,-11.565,1
6634,색상_a*,-11.165,1
6635,색상_a*,-9.99,1
6636,색상_a*,-10.025,1
6637,색상_a*,-10.065,1
6638,색상_a*,-8.725,1
6639,색상_a*,-10.145,1
6640,색상_a*,-9.71,1
6641,색상_a*,-9.885,1
6642,색상_a*,-9.965,1
6643,색상_a*,-9.975,1
6644,색상_a*,-4.345,1
6645,색상_a*,-4.455,1
6646,색상_a*,33.48,1
6647,색상_a*,57.555,1
6648,색상_a*,57.97,1
6649,색상_a*,57.61,1
6650,색상_a*,54.575,1
6651,색상_a*,54.1425,1
6652,색상_a*,54.665,1
6653,색상_a*,54.18,1
6654,색상_a*,54.115,1
6655,색상_a*,53.805,1
6656,색상_a*,53.86,1
6657,색상_a*,57.455,1
6658,색상_a*,56.325,1
6659,색상_a*,55.485,1
6660,색상_a*,54.525,1
6661,색상_a*,54.315,1
6662,색상_a*,53.775,1
6663,색상_a*,51.99,1
6664,색상_a*,53.24,1
6665,색상_a*,57.715,1
6666,색상_a*,54.655,1
6667,색상_a*,33.56,1
6668,색상_a*,57.725,1
6669,색상_a*,33.685,1
6670,색상_a*,33.44,1
6671,색상_a*,55.57,1
6672,색상_a*,33.795,1
6673,색상_a*,57.8,1
6674,색상_a*,57.8725,1
6675,색상_a*,57.615,1
6676,색상_a*,57.78,1
6677,색상_a*,57.72,1
6678,색상_a*,57.77,1
6679,색상_a*,57.84,1
6680,색상_a*,57.67,1
6681,색상_a*,33.305,1
6682,색상_a*,57.93,1
6683,색상_a*,57.98,1
6684,색상_a*,57.795,1
6685,색상_a*,57.825,1
6686,색상_a*,27.6615,1
6687,색상_b*,-1.28,6
6688,색상_b*,-1.29,5
6689,색상_b*,-0.69,4
6690,색상_b*,-1.24,4
6691,색상_b*,-1.345,4
6692,색상_b*,-0.6565,4
6693,색상_b*,9.53,4
6694,색상_b*,-1.37,4
6695,색상_b*,-1.285,4
6696,색상_b*,-1.36,4
6697,색상_b*,-27.49,4
6698,색상_b*,-1.35,4
6699,색상_b*,-20.55,3
6700,색상_b*,-0.435,3
6701,색상_b*,-0.725,3
6702,색상_b*,-1.27,3
6703,색상_b*,6.545,3
6704,색상_b*,-1.62,3
6705,색상_b*,-1.0365,3
6706,색상_b*,9.225,3
6707,색상_b*,-1.33,3
6708,색상_b*,-1.23,3
6709,색상_b*,-1.32,3
6710,색상_b*,1.875,3
6711,색상_b*,-0.495,3
6712,색상_b*,-1.15,3
6713,색상_b*,-22.885,3
6714,색상_b*,16.895,3
6715,색상_b*,1.625,3
6716,색상_b*,9.49,3
6717,색상_b*,-2.265,3
6718,색상_b*,-0.57,3
6719,색상_b*,-2.18,3
6720,색상_b*,22.58,3
6721,색상_b*,2.165,3
6722,색상_b*,8.785,3
6723,색상_b*,-0.385,3
6724,색상_b*,9.2,3
6725,색상_b*,-1.185,2
6726,색상_b*,1.99,2
6727,색상_b*,-2.4415,2
6728,색상_b*,-1.029,2
6729,색상_b*,3.35,2
6730,색상_b*,2.29,2
6731,색상_b*,9.48,2
6732,색상_b*,1.635,2
6733,색상_b*,2.365,2
6734,색상_b*,-1.31,2
6735,색상_b*,-15.485,2
6736,색상_b*,1.7,2
6737,색상_b*,-0.68,2
6738,색상_b*,1.905,2
6739,색상_b*,2.685,2
6740,색상_b*,-1.735,2
6741,색상_b*,-0.93,2
6742,색상_b*,-0.925,2
6743,색상_b*,-1.335,2
6744,색상_b*,16.415,2
6745,색상_b*,-1.005,2
6746,색상_b*,-1.245,2
6747,색상_b*,-1.34,2
6748,색상_b*,-1.045,2
6749,색상_b*,0.96,2
6750,색상_b*,1.6,2
6751,색상_b*,1.825,2
6752,색상_b*,-1.024,2
6753,색상_b*,-1.074,2
6754,색상_b*,-0.48,2
6755,색상_b*,16.8,2
6756,색상_b*,4.595,2
6757,색상_b*,-0.4625,2
6758,색상_b*,-1.1855,2
6759,색상_b*,10.24,2
6760,색상_b*,18.96,2
6761,색상_b*,14.725,2
6762,색상_b*,0.88,2
6763,색상_b*,20.505,2
6764,색상_b*,0.9265,2
6765,색상_b*,-0.299,2
6766,색상_b*,1.67,2
6767,색상_b*,-25.8,2
6768,색상_b*,-6.14,2
6769,색상_b*,12.23,2
6770,색상_b*,34.56,2
6771,색상_b*,6.6665,2
6772,색상_b*,8.34,2
6773,색상_b*,8.909,2
6774,색상_b*,-0.4665,2
6775,색상_b*,-0.2615,2
6776,색상_b*,8.92,2
6777,색상_b*,6.435,2
6778,색상_b*,-1.2555,2
6779,색상_b*,9.315,2
6780,색상_b*,-1.134,2
6781,색상_b*,-1.1125,2
6782,색상_b*,-1.079,2
6783,색상_b*,9.19,2
6784,색상_b*,-15.425,2
6785,색상_b*,-13.02,2
6786,색상_b*,9.095,2
6787,색상_b*,9.12,2
6788,색상_b*,9.155,2
6789,색상_b*,9.165,2
6790,색상_b*,9.205,2
6791,색상_b*,9.145,2
6792,색상_b*,-0.8615,2
6793,색상_b*,-1.3765,2
6794,색상_b*,8.365,2
6795,색상_b*,-3.0115,2
6796,색상_b*,-0.34,2
6797,색상_b*,-1.99,2
6798,색상_b*,-2.0075,2
6799,색상_b*,-1.375,2
6800,색상_b*,22.61,2
6801,색상_b*,-1.665,2
6802,색상_b*,1.2,2
6803,색상_b*,1.28,2
6804,색상_b*,-0.775,2
6805,색상_b*,-3.364,2
6806,색상_b*,0.765,2
6807,색상_b*,23.845,2
6808,색상_b*,-3.299,2
6809,색상_b*,-0.7175,2
6810,색상_b*,-0.755,2
6811,색상_b*,24.05,2
6812,색상_b*,24.18,2
6813,색상_b*,-13.225,2
6814,색상_b*,-0.83,2
6815,색상_b*,-0.5615,2
6816,색상_b*,-1.1725,2
6817,색상_b*,-1.295,2
6818,색상_b*,-1.42,2
6819,색상_b*,1.79,2
6820,색상_b*,56.565,2
6821,색상_b*,55.14,2
6822,색상_b*,-0.855,2
6823,색상_b*,-1.3625,2
6824,색상_b*,-1.22,2
6825,색상_b*,-1.305,2
6826,색상_b*,1.925,2
6827,색상_b*,2.02,2
6828,색상_b*,-0.985,2
6829,색상_b*,-1.065,2
6830,색상_b*,6.964,2
6831,색상_b*,-0.39,2
6832,색상_b*,-0.46,2
6833,색상_b*,2.18,2
6834,색상_b*,-0.78,2
6835,색상_b*,-0.77,2
6836,색상_b*,-0.67,2
6837,색상_b*,17.105,2
6838,색상_b*,-23.385,2
6839,색상_b*,-23.67,2
6840,색상_b*,-1.325,2
6841,색상_b*,-25.165,2
6842,색상_b*,-6.04,2
6843,색상_b*,-30.504,2
6844,색상_b*,-30.914,2
6845,색상_b*,-30.2565,2
6846,색상_b*,-3.57,2
6847,색상_b*,-29.2375,2
6848,색상_b*,1.59,2
6849,색상_b*,15.56,2
6850,색상_b*,11.96,2
6851,색상_b*,9.905,2
6852,색상_b*,-13.19,2
6853,색상_b*,-13.998,2
6854,색상_b*,-23.83,2
6855,색상_b*,-1.675,2
6856,색상_b*,-2.24,2
6857,색상_b*,9.025,2
6858,색상_b*,21.705,2
6859,색상_b*,20.36,2
6860,색상_b*,-29.755,2
6861,색상_b*,11.51,2
6862,색상_b*,3.245,2
6863,색상_b*,-14.665,2
6864,색상_b*,3.015,2
6865,색상_b*,-27.41,2
6866,색상_b*,19.1815,2
6867,색상_b*,-26.91,2
6868,색상_b*,-0.9815,2
6869,색상_b*,-6.53,2
6870,색상_b*,-14.13,2
6871,색상_b*,-25.305,2
6872,색상_b*,-22.835,2
6873,색상_b*,80.195,2
6874,색상_b*,-22.84,2
6875,색상_b*,-13.4465,2
6876,색상_b*,15.445,2
6877,색상_b*,-6.36,2
6878,색상_b*,9.044,2
6879,색상_b*,-1.14,2
6880,색상_b*,9.68,2
6881,색상_b*,9.63,2
6882,색상_b*,9.52,2
6883,색상_b*,1.39,2
6884,색상_b*,-1.2,2
6885,색상_b*,9.72,2
6886,색상_b*,9.55,2
6887,색상_b*,-1.08,2
6888,색상_b*,-1.25,2
6889,색상_b*,24.505,2
6890,색상_b*,1.365,2
6891,색상_b*,9.64,2
6892,색상_b*,-2.0,2
6893,색상_b*,9.38,2
6894,색상_b*,-2.06,2
6895,색상_b*,9.82,2
6896,색상_b*,-0.95,2
6897,색상_b*,9.32,2
6898,색상_b*,-13.8,2
6899,색상_b*,9.43,2
6900,색상_b*,50.295,2
6901,색상_b*,0.31,2
6902,색상_b*,-1.66,2
6903,색상_b*,-1.0,2
